Unnamed: 0,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre
2284,10/3/2008,Rachel Getting Married,12000000.0,12796861.0,17475475.0,Other,R,Drama
2286,12/12/2003,Girl with a Pearl Earring,12000000.0,11634362.0,43274797.0,Lionsgate,PG-13,Drama
2287,2/10/1982,Das Boot,12000000.0,11487676.0,84970337.0,Sony Pictures,R,Drama
2288,12/3/2004,House of Flying Daggers,12000000.0,11050094.0,92863945.0,Other,PG-13,Action
2289,3/22/2002,Sorority Boys,12000000.0,10198766.0,12516222.0,Walt Disney,R,Comedy
2290,10/13/2017,Marshall,12000000.0,10051659.0,10116816.0,Other,PG-13,Drama
2291,12/5/2008,Cadillac Records,12000000.0,8195551.0,8942516.0,Sony Pictures,R,Drama
2292,5/12/2000,Screwed,12000000.0,6982680.0,6982680.0,Universal,PG-13,Comedy
2293,10/20/2006,Running With Scissors,12000000.0,6860000.0,8706701.0,Sony Pictures,R,Comedy
2294,9/3/1993,Fortress,12000000.0,6730578.0,46730578.0,Miramax,R,Action
2295,11/17/2006,For Your Consideration,12000000.0,5549923.0,5549923.0,Other,PG-13,Comedy
2296,11/20/1998,Celebrity,12000000.0,5078660.0,6200000.0,Miramax,R,Comedy
2298,3/22/1996,Girl 6,12000000.0,4880941.0,4880941.0,Other,R,Comedy
2299,2/22/2008,Charlie Bartlett,12000000.0,3950294.0,5295909.0,MGM,R,Comedy
2300,2/13/2009,Two Lovers,12000000.0,3149034.0,16349034.0,Other,R,Drama
2301,2/15/2002,Last Orders,12000000.0,2326407.0,2326407.0,Other,R,Drama
2302,3/9/2007,Gwoemul,12000000.0,2201923.0,92618117.0,Other,R,Action
2304,3/19/1999,Ravenous,12000000.0,2062406.0,2062406.0,20th Century Fox,R,Horror
2305,6/14/2002,The Dangerous Lives of Altar Boys,12000000.0,1779284.0,1779284.0,Other,R,Drama
2306,3/1/2013,Stoker,12000000.0,1703125.0,12034913.0,Other,R,Drama
2307,3/7/2008,Married Life,12000000.0,1506998.0,2975188.0,Other,PG-13,Drama
2308,3/11/2011,Kill the Irishman,12000000.0,1188194.0,1188194.0,Other,R,Drama
2309,9/30/2005,Duma,12000000.0,870067.0,994790.0,Warner Bros.,PG,Adventure
2310,4/20/2012,Darling Companion,12000000.0,793352.0,1200346.0,Other,PG-13,Comedy
2311,6/4/2010,Ondine,12000000.0,550472.0,557545.0,Other,PG-13,Drama
2312,4/18/2008,Life Before Her Eyes,12000000.0,303439.0,7203439.0,Other,R,Drama
2314,9/28/2007,Trade,12000000.0,214202.0,1513388.0,Other,R,Drama
2315,1/6/2006,Fateless,12000000.0,196857.0,196857.0,Other,R,Drama
2316,9/3/2010,San qiang pai an jing qi,12000000.0,190946.0,310946.0,Other,R,Drama
2317,9/17/1999,Breakfast of Champions,12000000.0,178287.0,178287.0,Walt Disney,R,Comedy
2320,10/9/2015,Trash,12000000.0,17484.0,6553186.0,Other,R,Adventure
2321,8/19/2011,5 Days of War,12000000.0,17479.0,87793.0,Other,R,Drama
2324,12/10/1999,Diamonds,11900000.0,81897.0,81897.0,Miramax,PG-13,Comedy
2326,11/20/2015,Carol,11800000.0,12711491.0,42895440.0,Other,R,Drama
2327,4/21/1989,Pet Sematary,11500000.0,57469179.0,57469179.0,Paramount Pictures,R,Horror
2328,1/22/2016,Dirty Grandpa,11500000.0,35593113.0,105241410.0,Lionsgate,R,Comedy
2330,5/25/1977,Star Wars Ep. IV: A New Hope,11000000.0,460998007.0,786598007.0,20th Century Fox,PG,Adventure
2331,6/8/1984,Gremlins,11000000.0,148168459.0,148199515.0,Warner Bros.,PG,Comedy
2332,12/22/1965,Doctor Zhivago,11000000.0,111721000.0,111859493.0,MGM,PG-13,Drama
2333,12/10/2010,The Fighter,11000000.0,93617009.0,129262388.0,Paramount Pictures,R,Drama
2334,12/27/1991,Fried Green Tomatoes,11000000.0,81204830.0,81204830.0,Universal,PG-13,Drama
2335,9/22/2006,Jackass: Number Two,11000000.0,72778712.0,85278712.0,Paramount Pictures,R,Comedy
2336,3/13/1992,My Cousin Vinny,11000000.0,52929168.0,52929168.0,20th Century Fox,R,Comedy
2337,8/22/2014,If I Stay,11000000.0,50474843.0,78356170.0,Warner Bros.,PG-13,Drama
2338,4/7/1989,Major League,11000000.0,49793054.0,49793054.0,Paramount Pictures,R,Comedy
2339,1/25/2002,A Walk to Remember,11000000.0,41227069.0,46060915.0,Warner Bros.,PG,Drama
2340,12/29/1995,Dead Man Walking,11000000.0,39387284.0,83088295.0,Other,R,Drama
2341,11/4/2015,Brooklyn,11000000.0,38322743.0,62076141.0,Other,PG-13,Drama
2342,3/5/1999,Cruel Intentions,11000000.0,38230075.0,75803716.0,Sony Pictures,R,Drama
2343,10/17/2008,The Secret Life of Bees,11000000.0,37780486.0,39994347.0,Other,PG-13,Drama
2344,4/1/2015,Woman in Gold,11000000.0,33307793.0,57019592.0,Other,PG-13,Drama
2346,10/23/2009,Saw VI,11000000.0,27693292.0,69752402.0,Lionsgate,R,Horror
2347,10/12/2001,Corky Romano,11000000.0,23978402.0,25116103.0,Walt Disney,PG-13,Comedy
2349,1/1/1975,Barry Lyndon,11000000.0,20000000.0,20169934.0,Warner Bros.,PG,Drama
2350,1/11/2013,Quartet,11000000.0,18388357.0,56178935.0,Other,PG-13,Comedy
2351,11/21/2001,Out Cold,11000000.0,13906394.0,14786394.0,Walt Disney,PG-13,Comedy
2352,10/13/2000,The Ladies Man,11000000.0,13592872.0,13719474.0,Paramount Pictures,R,Comedy
2353,3/30/2001,Tomcats,11000000.0,13558739.0,13558739.0,Sony Pictures,R,Comedy
2354,12/6/2013,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,Other,R,Drama
2355,2/19/1993,Army of Darkness,11000000.0,11502976.0,21502976.0,Universal,R,Horror
2356,11/12/2004,Kinsey,11000000.0,10214647.0,17443529.0,Other,R,Drama
2357,12/25/1993,What's Eating Gilbert Grape,11000000.0,9170214.0,9170214.0,Paramount Pictures,PG-13,Drama
2358,2/1/2002,Slackers,11000000.0,4814244.0,5942218.0,Sony Pictures,R,Comedy
2359,9/26/2003,The Gospel of John,11000000.0,4068087.0,4234355.0,Other,PG-13,Drama
2360,10/10/2004,Vera Drake,11000000.0,3753806.0,13353855.0,Other,R,Drama
2361,1/31/2003,The Guru,11000000.0,3051221.0,24150550.0,Universal,R,Comedy
2362,12/14/1995,Othello,11000000.0,2844379.0,2844379.0,Sony Pictures,R,Drama
2367,11/10/2006,Copying Beethoven,11000000.0,355968.0,6586324.0,MGM,PG-13,Drama
2368,8/26/2011,Brighton Rock,11000000.0,229653.0,229653.0,Other,R,Drama
2369,5/4/2012,LOL,11000000.0,0.0,10431506.0,Lionsgate,PG-13,Comedy
2370,10/24/2008,Saw V,10800000.0,56746769.0,118209778.0,Lionsgate,R,Horror
2371,5/25/2012,Les Intouchables,10800000.0,13182281.0,484873045.0,Other,R,Comedy
2372,4/27/2007,Jindabyne,10800000.0,399879.0,2862544.0,Other,R,Drama
2373,6/4/1982,Poltergeist,10700000.0,74706019.0,121706019.0,MGM,PG,Horror
2374,6/18/1999,An Ideal Husband,10700000.0,18542974.0,31341183.0,Miramax,PG-13,Comedy
2375,12/25/2004,Darkness,10600000.0,22163442.0,34409206.0,Other,PG-13,Horror
2376,6/11/1982,ET: The Extra-Terrestrial,10500000.0,435110554.0,792965326.0,Universal,PG,Drama
2377,4/2/1968,2001: A Space Odyssey,10500000.0,58583410.0,70576492.0,MGM,G,Adventure
2378,4/20/2007,In the Land of Women,10500000.0,11052958.0,14140402.0,Warner Bros.,PG-13,Comedy
2382,12/5/1997,Good Will Hunting,10000000.0,138433435.0,225925989.0,Miramax,R,Drama
2383,10/22/2004,The Grudge,10000000.0,110359362.0,187281115.0,Sony Pictures,PG-13,Horror
2384,8/26/2016,Don’t Breathe,10000000.0,89217875.0,159047649.0,Sony Pictures,R,Horror
2386,10/27/2006,Saw III,10000000.0,80238724.0,163876815.0,Lionsgate,R,Horror
2387,7/1/2016,The Purge: Election Year,10000000.0,79042440.0,118557124.0,Universal,R,Horror
2388,5/18/2018,Book Club,10000000.0,68566296.0,89643819.0,Paramount Pictures,PG-13,Comedy
2389,8/25/2000,Bring it On,10000000.0,68353550.0,90453550.0,Universal,PG-13,Comedy
2390,10/26/2007,Saw IV,10000000.0,63300095.0,135759694.0,Lionsgate,R,Horror
2391,2/24/2006,Madea's Family Reunion,10000000.0,63257940.0,63320521.0,Lionsgate,PG-13,Comedy
2392,1/7/2005,White Noise,10000000.0,56094360.0,92094360.0,Universal,PG-13,Drama
2393,10/17/1986,The Color of Money,10000000.0,52293000.0,52293000.0,Walt Disney,R,Drama
2394,6/5/2015,Insidious Chapter 3,10000000.0,52218558.0,120678444.0,Other,PG-13,Horror
2395,10/2/1992,The Mighty Ducks,10000000.0,50752337.0,50752337.0,Walt Disney,PG,Comedy
2396,11/3/2017,Lady Bird,10000000.0,48958273.0,78610769.0,Other,R,Drama
2397,5/4/2012,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0,Other,PG-13,Comedy
2398,6/8/2018,Hereditary,10000000.0,44069456.0,70090779.0,Other,R,Horror
2399,3/16/2018,"Love, Simon",10000000.0,40826341.0,65521685.0,20th Century Fox,PG-13,Drama
2400,2/17/1989,Bill & Ted's Excellent Adventure,10000000.0,40485039.0,40485039.0,Other,PG,Adventure
2401,10/4/1962,The Longest Day,10000000.0,39100000.0,50100000.0,20th Century Fox,G,Action
2402,2/16/1996,Happy Gilmore,10000000.0,38623460.0,41004412.0,Universal,PG-13,Comedy
2403,10/27/2017,Jigsaw,10000000.0,38052832.0,102499582.0,Lionsgate,R,Horror
2404,8/31/2001,Jeepers Creepers,10000000.0,37904175.0,58939035.0,MGM,R,Horror
2405,6/28/1985,St. Elmo’s Fire,10000000.0,37800000.0,37800000.0,Sony Pictures,R,Drama
2406,2/16/2001,Recess: School's Out,10000000.0,36696761.0,44451470.0,Walt Disney,G,Adventure
2407,7/10/1985,Mad Max Beyond Thunderdome,10000000.0,36230219.0,36230219.0,Warner Bros.,PG-13,Action
2408,1/22/2016,The Boy,10000000.0,35819556.0,68220952.0,Other,PG-13,Horror
2409,10/4/1985,Commando,10000000.0,35073978.0,35073978.0,20th Century Fox,R,Action
2410,5/19/2017,"Everything, Everything",10000000.0,34121140.0,61604439.0,Warner Bros.,PG-13,Drama
2411,9/17/2010,Devil,10000000.0,33679655.0,63354114.0,Universal,PG-13,Horror
2412,11/22/2002,Friday After Next,10000000.0,33253609.0,33526835.0,Other,R,Comedy
2414,4/28/2017,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0,Lionsgate,PG-13,Comedy
2415,3/6/1992,The Lawnmower Man,10000000.0,32100816.0,32100816.0,Other,R,Action
2416,10/3/2008,Nick and Norah's Infinite Playlist,10000000.0,31487293.0,33886017.0,Sony Pictures,PG-13,Drama
2417,12/19/2003,Calendar Girls,10000000.0,31011616.0,93074616.0,Walt Disney,PG-13,Comedy
2418,11/12/1999,Dogma,10000000.0,30651422.0,43948865.0,Lionsgate,R,Comedy
2419,9/20/2002,The Banger Sisters,10000000.0,30306281.0,38067218.0,20th Century Fox,R,Comedy
2420,5/19/1989,Road House,10000000.0,30050028.0,30050028.0,Other,R,Action
2421,7/27/2018,Teen Titans Go! To The Movies,10000000.0,29562341.0,51411600.0,Warner Bros.,PG,Adventure
2422,6/24/1983,Twilight Zone: The Movie,10000000.0,29500000.0,29500000.0,Warner Bros.,PG,Horror
2423,11/23/1994,A Low Down Dirty Shame,10000000.0,29317886.0,29317886.0,Walt Disney,R,Action
2424,9/6/2002,Swimfan,10000000.0,28564995.0,34084228.0,20th Century Fox,PG-13,Drama
2425,10/6/2006,Employee of the Month,10000000.0,28444855.0,38364855.0,Lionsgate,PG-13,Comedy
2426,8/21/2015,Sinister 2,10000000.0,27740955.0,54104225.0,Other,R,Horror
2427,3/25/1983,The Outsiders,10000000.0,25697647.0,25697647.0,Warner Bros.,PG-13,Drama
2428,6/12/1998,Can't Hardly Wait,10000000.0,25358996.0,25358996.0,Sony Pictures,PG-13,Comedy
2429,4/26/2013,Mud,10000000.0,21590086.0,31556959.0,Other,PG-13,Drama
2430,9/16/2016,Blair Witch,10000000.0,20777061.0,37478274.0,Lionsgate,R,Horror
2432,2/2/2001,Valentine,10000000.0,20384136.0,20384136.0,Warner Bros.,R,Horror
2433,6/9/2006,A Prairie Home Companion,10000000.0,20342852.0,26716191.0,Other,PG-13,Comedy
2434,2/23/2007,Reno 911!: Miami,10000000.0,20342161.0,21851362.0,20th Century Fox,R,Comedy
2435,7/24/1998,Jane Austen's Mafia,10000000.0,19843795.0,30143795.0,Walt Disney,PG-13,Comedy
2436,2/25/1994,Sugar Hill,10000000.0,18272447.0,18423914.0,20th Century Fox,R,Drama
2437,6/20/2008,Kit Kittredge: An American Girl,10000000.0,17657973.0,17657973.0,Other,G,Drama
2438,9/27/1985,Invasion U.S.A.,10000000.0,17536256.0,17536256.0,Other,R,Action
2439,9/23/2005,Roll Bounce,10000000.0,17380866.0,17433072.0,Other,PG-13,Comedy
2440,1/19/1990,Tremors,10000000.0,16667084.0,16667084.0,Universal,PG-13,Action
2441,8/3/1990,Mo' Better Blues,10000000.0,16153000.0,16153000.0,Universal,R,Drama
2442,1/25/2002,Kung Pow: Enter the Fist,10000000.0,16033556.0,17033556.0,20th Century Fox,PG-13,Comedy
2443,10/7/2016,The Birth of a Nation,10000000.0,15861566.0,16891011.0,Other,R,Drama
2444,5/30/2003,Wrong Turn,10000000.0,15417771.0,28649556.0,20th Century Fox,R,Horror
2446,3/12/1999,The Corruptor,10000000.0,15164492.0,15164492.0,Other,R,Action
2447,8/14/2009,"The Goods: Live Hard, Sell Hard",10000000.0,15122676.0,15297318.0,Other,R,Comedy
2448,11/23/2011,My Week with Marilyn,10000000.0,14597405.0,34240572.0,Other,R,Drama
2449,12/25/2014,Big Eyes,10000000.0,14482031.0,27317872.0,Other,PG-13,Drama
2450,6/28/2002,Hey Arnold! The Movie,10000000.0,13684949.0,13684949.0,Paramount Pictures,PG,Adventure
2451,3/14/1997,Love Jones,10000000.0,12554569.0,12554569.0,Other,R,Drama
2453,10/20/2000,The Legend of Drunken Master,10000000.0,11546543.0,11546543.0,Miramax,R,Action
2454,7/23/1999,Drop Dead Gorgeous,10000000.0,10571408.0,10571408.0,Other,PG-13,Comedy
2455,4/3/1998,The Spanish Prisoner,10000000.0,10162034.0,13835130.0,Other,PG,Drama
2456,6/11/1999,Le Violon rouge,10000000.0,10019109.0,10019109.0,Lionsgate,R,Drama
2457,7/9/2004,Sleepover,10000000.0,9408183.0,9408183.0,MGM,PG,Adventure
2458,1/25/2013,Movie 43,10000000.0,8840453.0,31164747.0,Other,R,Comedy
2459,5/21/2010,MacGruber,10000000.0,8525600.0,8629895.0,Universal,R,Comedy
2460,7/18/2003,Dirty Pretty Things,10000000.0,8112414.0,14156753.0,Miramax,R,Drama
2461,3/14/2014,Bad Words,10000000.0,7779614.0,7843145.0,Other,R,Comedy
2462,3/27/2015,While We're Young,10000000.0,7582065.0,14956484.0,Other,R,Comedy
2463,2/1/2008,Over Her Dead Body,10000000.0,7570127.0,21596074.0,Other,PG-13,Comedy
2464,10/24/2001,Bones,10000000.0,7316658.0,8378853.0,Other,R,Horror
2465,2/11/2011,Cedar Rapids,10000000.0,6861102.0,7862131.0,Other,R,Comedy
2467,10/30/1998,American History X,10000000.0,6719864.0,6719864.0,Other,R,Drama
2468,1/16/2004,Teacher's Pet: The Movie,10000000.0,6491969.0,6491969.0,Walt Disney,PG,Adventure
2469,10/15/1999,The Straight Story,10000000.0,6197866.0,6197866.0,Walt Disney,G,Drama
2470,5/3/2002,Deuces Wild,10000000.0,6044618.0,6244618.0,MGM,R,Drama
2471,3/28/2008,"Run, Fatboy, Run",10000000.0,6003262.0,33512260.0,Other,PG-13,Comedy
2474,7/4/2007,Rescue Dawn,10000000.0,5490423.0,7037886.0,MGM,PG-13,Action
2475,4/5/2000,Black and White,10000000.0,5241315.0,5241315.0,Sony Pictures,R,Drama
2476,6/18/2010,Io sono l’amore,10000000.0,5005465.0,15121528.0,Other,R,Drama
2478,3/16/2012,"Jeff, Who Lives at Home",10000000.0,4269426.0,4708127.0,Other,R,Comedy
2480,3/30/2016,Everybody Wants Some,10000000.0,3400278.0,5437126.0,Paramount Pictures,R,Comedy
2481,10/4/1996,Crash,10000000.0,3357324.0,3357324.0,Other,R,Drama
2483,2/4/1994,Romeo Is Bleeding,10000000.0,3275585.0,3275585.0,Other,R,Drama
2484,10/8/1999,The Limey,10000000.0,3193102.0,6030047.0,Other,R,Drama
2485,11/14/2014,Rosewater,10000000.0,3128941.0,3185717.0,Other,R,Drama
2486,12/22/2000,The House of Mirth,10000000.0,3041803.0,5149131.0,Other,PG,Drama
2487,5/1/1987,Malone,10000000.0,3000000.0,3000000.0,Other,R,Action
2488,6/2/2006,Peaceful Warrior,10000000.0,2893666.0,3260179.0,Universal,PG-13,Drama
2489,9/9/2011,Bucky Larson: Born to Be a Star,10000000.0,2529395.0,2529395.0,Sony Pictures,R,Comedy
2490,10/6/2000,Bamboozled,10000000.0,2185266.0,2373937.0,Other,R,Drama
2491,5/3/2013,The Iceman,10000000.0,1930282.0,3623609.0,Other,R,Drama
2492,4/21/2017,Free Fire,10000000.0,1799322.0,3793739.0,Other,R,Action
2493,6/24/2011,A Better Life,10000000.0,1759252.0,1884251.0,Other,PG-13,Drama
2494,2/28/2003,Spider,10000000.0,1641788.0,1641788.0,Other,R,Drama
2495,12/27/2002,Nicholas Nickleby,10000000.0,1562800.0,1562800.0,Other,PG,Drama
2497,5/2/2003,Owning Mahowny,10000000.0,1011054.0,1011054.0,Other,R,Drama
2498,10/19/2007,The Ten Commandments,10000000.0,952820.0,1051907.0,Other,PG,Adventure
2499,9/7/2007,The Brothers Solomon,10000000.0,900926.0,900926.0,Sony Pictures,R,Comedy
2500,4/4/2008,My Blueberry Nights,10000000.0,866778.0,22198996.0,Other,PG-13,Drama
2501,8/6/1999,Illuminata,10000000.0,836641.0,836641.0,Other,R,Drama
2502,1/20/2012,Coriolanus,10000000.0,749641.0,2179623.0,Other,R,Drama
2504,4/2/2004,Shaolin Soccer,10000000.0,488872.0,42776032.0,Miramax,PG-13,Comedy
2508,12/17/2004,Imaginary Heroes,10000000.0,228524.0,290875.0,Other,R,Drama
2509,5/3/2013,"Cinco de Mayo, La Batalla",10000000.0,173472.0,173472.0,Lionsgate,R,Action
2510,10/29/2010,Welcome to the Rileys,10000000.0,152857.0,355919.0,Other,R,Drama
2512,6/1/2012,High School,10000000.0,139034.0,248133.0,Other,R,Comedy
2513,5/18/2007,Severance,10000000.0,137221.0,5950002.0,Other,R,Comedy
2515,8/26/1994,Police Academy 7: Mission to Moscow,10000000.0,126247.0,126247.0,Warner Bros.,PG,Comedy
2517,10/23/2009,Motherhood,10000000.0,93388.0,723388.0,Other,PG-13,Comedy
2518,10/15/2004,Eulogy,10000000.0,70527.0,70527.0,Other,R,Comedy
2519,11/7/2014,Elsa & Fred,10000000.0,67657.0,109144.0,Other,PG-13,Comedy
2520,8/28/2009,The Open Road,10000000.0,19716.0,19716.0,Other,PG-13,Drama
2521,7/10/2015,Strangerland,10000000.0,17472.0,161097.0,Other,R,Drama
2531,12/19/2012,Amour,9700000.0,6738954.0,36787044.0,Other,PG-13,Drama
2532,4/28/2006,The Lost City,9600000.0,2484186.0,5256839.0,Other,R,Drama
2533,1/12/2000,Next Friday,9500000.0,57176582.0,59675307.0,Other,R,Comedy
2534,6/13/1967,You Only Live Twice,9500000.0,43100000.0,111600000.0,MGM,PG,Action
2535,6/10/1988,Poltergeist III,9500000.0,14114000.0,14114000.0,MGM,PG-13,Horror
2537,10/30/2009,Gentlemen Broncos,9500000.0,115155.0,119955.0,Other,PG-13,Comedy
2539,11/3/2006,Volver,9400000.0,12899867.0,87226613.0,Other,R,Comedy
2541,12/29/1995,Richard III,9200000.0,2684904.0,4199334.0,MGM,R,Drama
2542,5/25/1979,Alien,9000000.0,80930630.0,203630630.0,20th Century Fox,R,Horror
2543,12/29/1965,Thunderball,9000000.0,63600000.0,141200000.0,MGM,PG,Action
2544,11/6/1996,Set It Off,9000000.0,36049108.0,36049108.0,Other,R,Drama
2545,10/21/2016,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,Universal,PG-13,Horror
2546,11/9/1988,Child's Play,9000000.0,33244684.0,44196684.0,Other,R,Horror
2547,1/30/2015,Black or White,9000000.0,21571189.0,21971021.0,Other,PG-13,Drama
2548,7/30/2004,Harold & Kumar Go to White Castle,9000000.0,18225165.0,18225165.0,Other,R,Comedy
2549,10/13/2000,The Contender,9000000.0,17804273.0,17804273.0,Other,R,Drama
2550,2/18/2000,Boiler Room,9000000.0,16963963.0,28773637.0,Other,R,Drama
2551,12/5/2006,Black Christmas,9000000.0,16235738.0,16235738.0,MGM,R,Horror
2552,11/18/2016,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,Other,R,Drama
2553,12/2/2016,Jackie,9000000.0,13960394.0,29345883.0,Other,R,Drama
2556,11/4/2016,Loving,9000000.0,7710234.0,12898064.0,Other,PG-13,Drama
2557,11/28/2007,The Savages,9000000.0,6623082.0,10642023.0,Other,R,Drama
2558,4/16/2003,Chasing Papi,9000000.0,6126237.0,12657377.0,20th Century Fox,PG,Comedy
2559,9/8/2000,The Way of the Gun,9000000.0,6047856.0,13061935.0,Other,R,Action
2560,8/22/2008,Hamlet 2,9000000.0,4886216.0,4934104.0,Other,R,Comedy
2561,9/13/2002,Igby Goes Down,9000000.0,4777465.0,4777465.0,MGM,R,Comedy
2562,4/29/1994,PCU,9000000.0,4333569.0,4333569.0,20th Century Fox,PG-13,Comedy
2565,6/1/2007,Gracie,9000000.0,2956339.0,3922043.0,Other,PG-13,Drama
2567,8/18/2006,Trust the Man,9000000.0,1530535.0,2548378.0,Other,R,Comedy
2568,5/14/2010,Princess Kaiulani,9000000.0,883887.0,883887.0,Other,PG,Drama
2570,10/25/2002,All or Nothing,9000000.0,184255.0,184255.0,MGM,R,Drama
2571,11/22/2006,Opal Dream,9000000.0,14443.0,14443.0,Other,PG,Drama
2572,5/8/2015,Skin Trade,9000000.0,1242.0,1242.0,Other,R,Action
2576,9/26/1986,Crocodile Dundee,8800000.0,174803506.0,328203506.0,Paramount Pictures,PG-13,Comedy
2577,11/18/2016,Manchester by the Sea,8500000.0,47695371.0,77733867.0,Other,R,Drama
2578,12/16/2009,Crazy Heart,8500000.0,39471742.0,47417251.0,Other,R,Drama
2579,8/15/2008,Star Wars: The Clone Wars,8500000.0,35161554.0,68695443.0,Warner Bros.,PG,Adventure
2580,2/20/2015,The DUFF,8500000.0,34030343.0,43528634.0,Other,PG-13,Comedy
2581,7/31/1987,The Lost Boys,8500000.0,32222567.0,32222567.0,Warner Bros.,R,Horror
2583,3/1/1991,Haakon Haakonsen,8500000.0,15024232.0,15024232.0,Walt Disney,PG,Adventure
2584,3/9/2007,The Namesake,8500000.0,13610521.0,20288774.0,Other,PG-13,Drama
2585,2/27/2004,Club Dread,8500000.0,5001655.0,7573551.0,Other,R,Comedy
2587,6/13/2014,The Rover,8500000.0,1109199.0,3180252.0,Other,R,Drama
2589,2/12/2010,My Name is Khan,8470000.0,4046336.0,42355526.0,Other,PG-13,Drama
2590,6/4/1999,Limbo,8300000.0,2160710.0,2598224.0,Sony Pictures,R,Drama
2593,10/14/1994,Pulp Fiction,8000000.0,107928762.0,212928762.0,Miramax,R,Drama
2594,6/22/1984,The Karate Kid,8000000.0,90815558.0,90815558.0,Sony Pictures,PG,Action
2596,3/9/1984,Splash,8000000.0,62599495.0,62599495.0,Walt Disney,PG,Comedy
2597,7/26/2006,Little Miss Sunshine,8000000.0,59891098.0,100642353.0,Other,R,Comedy
2598,9/17/2010,Easy A,8000000.0,58401464.0,76200721.0,Sony Pictures,PG-13,Comedy
2599,8/8/1986,Stand by Me,8000000.0,52287414.0,52287414.0,Sony Pictures,R,Drama
2600,6/27/2003,28 Days Later…,8000000.0,45064915.0,82955633.0,Other,R,Horror
2601,6/22/1979,Escape from Alcatraz,8000000.0,43000000.0,43000000.0,Paramount Pictures,PG,Drama
2602,1/30/2004,You Got Served,8000000.0,40066497.0,50811858.0,Sony Pictures,PG-13,Drama
2603,3/13/1992,Howards End,8000000.0,26124872.0,26317943.0,Other,PG,Drama
2604,3/21/2008,Shutter,8000000.0,25928550.0,47782426.0,20th Century Fox,PG-13,Horror
2606,12/18/1969,On Her Majesty's Secret Service,8000000.0,22800000.0,82000000.0,MGM,PG,Action
2608,4/28/2006,Akeelah and the Bee,8000000.0,18848430.0,18959424.0,Lionsgate,PG,Drama
2609,10/14/1994,Wes Craven's New Nightmare,8000000.0,18090181.0,18090181.0,Other,R,Horror
2610,10/1/1999,Drive Me Crazy,8000000.0,17843379.0,22591451.0,20th Century Fox,PG-13,Comedy
2611,9/18/2013,Enough Said,8000000.0,17550872.0,25621449.0,Other,PG-13,Comedy
2612,1/16/1998,Half Baked,8000000.0,17394881.0,17394881.0,Universal,R,Comedy
2613,6/27/2014,Begin Again,8000000.0,16170632.0,68838736.0,Other,R,Drama
2614,5/19/2006,See No Evil,8000000.0,15032800.0,18828036.0,Lionsgate,R,Horror
2615,8/7/2002,The Good Girl,8000000.0,14018296.0,16585503.0,Other,R,Drama
2616,4/29/2011,Prom,8000000.0,10130219.0,10763183.0,Walt Disney,PG,Comedy
2617,4/22/1994,The Inkwell,8000000.0,8864699.0,8864699.0,Walt Disney,R,Comedy
2618,12/29/2000,Shadow of the Vampire,8000000.0,8279017.0,8279017.0,Lionsgate,R,Drama
2619,6/12/2015,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,Other,PG-13,Drama
2620,10/8/2010,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,Other,PG-13,Comedy
2621,5/12/2000,Held Up,8000000.0,4714090.0,4714090.0,Other,PG-13,Comedy
